,img_names,columns,row,Lat,Lon,Alt,entropies
0,0_0_35.16_-89.9_17.jpg,0.0,0.0,35.16,-89.9,17.0,3.5442190797449697
1,0_1_35.15944669_-89.9008458_17.jpg,0.0,1.0,35.15944669,-89.9008458,17.0,3.3097260662645107
2,0_2_35.1583815_-89.90080795_17.jpg,0.0,2.0,35.1583815,-89.90080795,17.0,3.4746727123458143
3,0_3_35.15731632_-89.90077011_17.jpg,0.0,3.0,35.15731632,-89.90077011,17.0,3.405146290811594
4,0_4_35.15625114_-89.90073226_17.jpg,0.0,4.0,35.15625114,-89.90073226,17.0,3.880893027710542
5,0_5_35.15518595_-89.90069442_17.jpg,0.0,5.0,35.15518595,-89.90069442,17.0,3.214555052822003
6,0_6_35.15412077_-89.90065658_17.jpg,0.0,6.0,35.15412077,-89.90065658,17.0,3.401532108902398
7,0_7_35.15305558_-89.90061875_17.jpg,0.0,7.0,35.15305558,-89.90061875,17.0,3.477766836302631
8,0_8_35.15199039_-89.90058091_17.jpg,0.0,8.0,35.15199039,-89.90058091,17.0,3.034010768678203
9,0_9_35.15092521_-89.90054308_17.jpg,0.0,9.0,35.15092521,-89.90054308,17.0,2.6676245056899717
10,0_10_35.14986002_-89.90050525_17.jpg,0.0,10.0,35.14986002,-89.90050525,17.0,2.8588025298853426
11,0_11_35.14879484_-89.90046742_17.jpg,0.0,11.0,35.14879484,-89.90046742,17.0,4.194930781838545
12,0_12_35.14772965_-89.90042959_17.jpg,0.0,12.0,35.14772965,-89.90042959,17.0,2.903674415510838
13,0_13_35.14666446_-89.90039176_17.jpg,0.0,13.0,35.14666446,-89.90039176,17.0,3.7249837433420017
14,0_14_35.14559928_-89.90035394_17.jpg,0.0,14.0,35.14559928,-89.90035394,17.0,2.9397484940267438
15,0_15_35.14453409_-89.90031612_17.jpg,0.0,15.0,35.14453409,-89.90031612,17.0,3.311104713294579
16,0_16_35.1434689_-89.9002783_17.jpg,0.0,16.0,35.1434689,-89.9002783,17.0,2.4859088807152663
17,0_17_35.14240371_-89.90024048_17.jpg,0.0,17.0,35.14240371,-89.90024048,17.0,2.8310398618396424
18,0_18_35.14133853_-89.90020267_17.jpg,0.0,18.0,35.14133853,-89.90020267,17.0,3.897418592788466
19,0_19_35.14027334_-89.90016485_17.jpg,0.0,19.0,35.14027334,-89.90016485,17.0,4.024266203345823
20,0_20_35.13920815_-89.90012704_17.jpg,0.0,20.0,35.13920815,-89.90012704,17.0,3.766219804492101
21,0_21_35.13814296_-89.90008923_17.jpg,0.0,21.0,35.13814296,-89.90008923,17.0,2.8341901550702118
